#F1_score	percentage
0.0	0.001001001001
0.010101010101	0.001001001001
0.020202020202	0.001001001001
0.030303030303	0.001001001001
0.040404040404	0.001001001001
0.0505050505051	0.001001001001
0.0606060606061	0.001001001001
0.0707070707071	0.001001001001
0.0808080808081	0.001001001001
0.0909090909091	0.001001001001
0.10101010101	0.001001001001
0.111111111111	0.001001001001
0.121212121212	0.001001001001
0.131313131313	0.001001001001
0.141414141414	0.001001001001
0.151515151515	0.001001001001
0.161616161616	0.001001001001
0.171717171717	0.001001001001
0.181818181818	0.001001001001
0.191919191919	0.001001001001
0.20202020202	0.001001001001
0.212121212121	0.001001001001
0.222222222222	0.001001001001
0.232323232323	0.001001001001
0.242424242424	0.001001001001
0.252525252525	0.001001001001
0.262626262626	0.00800800800801
0.272727272727	0.012012012012
0.282828282828	0.014014014014
0.292929292929	0.021021021021
0.30303030303	0.025025025025
0.313131313131	0.029029029029
0.323232323232	0.032032032032
0.333333333333	0.036036036036
0.343434343434	0.039039039039
0.353535353535	0.039039039039
0.363636363636	0.039039039039
0.373737373737	0.045045045045
0.383838383838	0.0510510510511
0.393939393939	0.0570570570571
0.40404040404	0.0610610610611
0.414141414141	0.0660660660661
0.424242424242	0.0740740740741
0.434343434343	0.0750750750751
0.444444444444	0.0750750750751
0.454545454545	0.0800800800801
0.464646464646	0.0890890890891
0.474747474747	0.0950950950951
0.484848484848	0.0980980980981
0.494949494949	0.0990990990991
0.505050505051	0.107107107107
0.515151515152	0.113113113113
0.525252525253	0.114114114114
0.535353535354	0.121121121121
0.545454545455	0.129129129129
0.555555555556	0.136136136136
0.565656565657	0.143143143143
0.575757575758	0.148148148148
0.585858585859	0.155155155155
0.59595959596	0.161161161161
0.606060606061	0.169169169169
0.616161616162	0.178178178178
0.626262626263	0.189189189189
0.636363636364	0.193193193193
0.646464646465	0.198198198198
0.656565656566	0.21021021021
0.666666666667	0.221221221221
0.676767676768	0.229229229229
0.686868686869	0.239239239239
0.69696969697	0.261261261261
0.707070707071	0.296296296296
0.717171717172	0.316316316316
0.727272727273	0.349349349349
0.737373737374	0.363363363363
0.747474747475	0.405405405405
0.757575757576	0.455455455455
0.767676767677	0.505505505506
0.777777777778	0.560560560561
0.787878787879	0.610610610611
0.79797979798	0.676676676677
0.808080808081	0.754754754755
0.818181818182	0.787787787788
0.828282828283	0.834834834835
0.838383838384	0.866866866867
0.848484848485	0.896896896897
0.858585858586	0.931931931932
0.868686868687	0.974974974975
0.878787878788	0.997997997998
0.888888888889	0.997997997998
0.89898989899	0.997997997998
0.909090909091	0.997997997998
0.919191919192	0.997997997998
0.929292929293	0.997997997998
0.939393939394	0.997997997998
0.949494949495	0.997997997998
0.959595959596	0.997997997998
0.969696969697	0.997997997998
0.979797979798	0.997997997998
0.989898989899	0.997997997998
1.0	0.997997997998
