#k	tpr	fpr
5	0.00233644859813	0.0
10	0.00467289719626	0.0
15	0.00700934579439	0.0
20	0.00934579439252	0.0
25	0.0116822429907	0.0
30	0.0135514018692	0.000457875457875
35	0.0144859813084	0.0018315018315
40	0.0163551401869	0.00228937728938
45	0.0177570093458	0.00320512820513
50	0.0196261682243	0.003663003663
55	0.0219626168224	0.003663003663
60	0.0242990654206	0.003663003663
65	0.0266355140187	0.003663003663
70	0.0285046728972	0.00412087912088
75	0.0303738317757	0.00457875457875
80	0.0322429906542	0.00503663003663
85	0.0341121495327	0.00549450549451
90	0.0364485981308	0.00549450549451
95	0.038785046729	0.00549450549451
100	0.0411214953271	0.00549450549451
105	0.0434579439252	0.00549450549451
110	0.0453271028037	0.00595238095238
115	0.0467289719626	0.00686813186813
120	0.0490654205607	0.00686813186813
125	0.0509345794393	0.00732600732601
130	0.0523364485981	0.00824175824176
135	0.0546728971963	0.00824175824176
140	0.0565420560748	0.00869963369963
145	0.0588785046729	0.00869963369963
150	0.0607476635514	0.00915750915751
155	0.0630841121495	0.00915750915751
160	0.0644859813084	0.0100732600733
165	0.0663551401869	0.0105311355311
170	0.0677570093458	0.0114468864469
175	0.0696261682243	0.0119047619048
180	0.0719626168224	0.0119047619048
185	0.0738317757009	0.0123626373626
190	0.0761682242991	0.0123626373626
195	0.0780373831776	0.0128205128205
200	0.0803738317757	0.0128205128205
205	0.0827102803738	0.0128205128205
210	0.0845794392523	0.0132783882784
215	0.0864485981308	0.0137362637363
220	0.0883177570093	0.0141941391941
225	0.0906542056075	0.0141941391941
230	0.092523364486	0.014652014652
235	0.0948598130841	0.014652014652
240	0.0967289719626	0.0151098901099
245	0.0990654205607	0.0151098901099
250	0.101401869159	0.0151098901099
255	0.102803738318	0.0160256410256
260	0.105140186916	0.0160256410256
265	0.107476635514	0.0160256410256
270	0.109345794393	0.0164835164835
275	0.111214953271	0.0169413919414
280	0.11308411215	0.0173992673993
285	0.115420560748	0.0173992673993
290	0.117757009346	0.0173992673993
295	0.120093457944	0.0173992673993
300	0.121962616822	0.0178571428571
305	0.123831775701	0.018315018315
310	0.12523364486	0.0192307692308
315	0.127102803738	0.0196886446886
320	0.128971962617	0.0201465201465
325	0.131308411215	0.0201465201465
330	0.133644859813	0.0201465201465
335	0.135981308411	0.0201465201465
340	0.13785046729	0.0206043956044
345	0.140186915888	0.0206043956044
350	0.142523364486	0.0206043956044
355	0.144859813084	0.0206043956044
360	0.147196261682	0.0206043956044
365	0.14953271028	0.0206043956044
370	0.151401869159	0.0210622710623
375	0.153738317757	0.0210622710623
380	0.156074766355	0.0210622710623
385	0.158411214953	0.0210622710623
390	0.160747663551	0.0210622710623
395	0.16261682243	0.0215201465201
400	0.164485981308	0.021978021978
405	0.166822429907	0.021978021978
410	0.169158878505	0.021978021978
415	0.171028037383	0.0224358974359
420	0.173364485981	0.0224358974359
425	0.17523364486	0.0228937728938
430	0.177102803738	0.0233516483516
435	0.179439252336	0.0233516483516
440	0.181775700935	0.0233516483516
445	0.183644859813	0.0238095238095
450	0.185981308411	0.0238095238095
455	0.188317757009	0.0238095238095
460	0.190654205607	0.0238095238095
465	0.192990654206	0.0238095238095
470	0.195327102804	0.0238095238095
475	0.197196261682	0.0242673992674
480	0.19953271028	0.0242673992674
485	0.201869158879	0.0242673992674
490	0.204205607477	0.0242673992674
495	0.206074766355	0.0247252747253
500	0.207943925234	0.0251831501832
505	0.210280373832	0.0251831501832
510	0.21214953271	0.025641025641
515	0.214485981308	0.025641025641
520	0.216822429907	0.025641025641
525	0.218691588785	0.0260989010989
530	0.221028037383	0.0260989010989
535	0.222897196262	0.0265567765568
540	0.22476635514	0.0270146520147
545	0.227102803738	0.0270146520147
550	0.229439252336	0.0270146520147
555	0.230841121495	0.0279304029304
560	0.233177570093	0.0279304029304
565	0.235514018692	0.0279304029304
570	0.23785046729	0.0279304029304
575	0.239719626168	0.0283882783883
580	0.242056074766	0.0283882783883
585	0.244392523364	0.0283882783883
590	0.246261682243	0.0288461538462
595	0.248598130841	0.0288461538462
600	0.25046728972	0.029304029304
605	0.252336448598	0.0297619047619
610	0.254672897196	0.0297619047619
615	0.257009345794	0.0297619047619
620	0.258878504673	0.0302197802198
625	0.260280373832	0.0311355311355
630	0.26214953271	0.0315934065934
635	0.264018691589	0.0320512820513
640	0.265887850467	0.0325091575092
645	0.268224299065	0.0325091575092
650	0.270560747664	0.0325091575092
655	0.272897196262	0.0325091575092
660	0.27476635514	0.032967032967
665	0.276635514019	0.0334249084249
670	0.277570093458	0.0347985347985
675	0.279906542056	0.0347985347985
680	0.281308411215	0.0357142857143
685	0.282710280374	0.03663003663
690	0.285046728972	0.03663003663
695	0.285981308411	0.0380036630037
700	0.28785046729	0.0384615384615
705	0.289252336449	0.0393772893773
710	0.290654205607	0.040293040293
715	0.292990654206	0.040293040293
720	0.294859813084	0.0407509157509
725	0.297196261682	0.0407509157509
730	0.298598130841	0.0416666666667
735	0.3	0.0425824175824
740	0.302336448598	0.0425824175824
745	0.304205607477	0.0430402930403
750	0.306542056075	0.0430402930403
755	0.308411214953	0.0434981684982
760	0.309345794393	0.0448717948718
765	0.311214953271	0.0453296703297
770	0.31308411215	0.0457875457875
775	0.314953271028	0.0462454212454
780	0.317289719626	0.0462454212454
785	0.319626168224	0.0462454212454
790	0.321028037383	0.0471611721612
795	0.323364485981	0.0471611721612
800	0.32523364486	0.047619047619
805	0.327102803738	0.0480769230769
810	0.329439252336	0.0480769230769
815	0.331308411215	0.0485347985348
