#thresholds	precision	recall
0.153368353844	0.487719693556	1.0
0.154340445995	0.590007497785	0.999768999769
0.154412895441	0.590087940555	0.999768999769
0.155158370733	0.590168405264	0.999768999769
0.155557751656	0.590208645848	0.999768999769
0.155600309372	0.590289143481	0.999768999769
0.156060039997	0.590329400532	0.999768999769
0.157519876957	0.590369663075	0.999768999769
0.157718420029	0.59040993111	0.999768999769
0.158199638128	0.590490483662	0.999768999769
0.158541798592	0.590530768181	0.999768999769
0.159913212061	0.590611353712	0.999768999769
0.160831660032	0.590691961239	0.999768999769
0.161624610424	0.590732273255	0.999768999769
0.161624640226	0.590772590773	0.999768999769
0.1619617939	0.590853242321	0.999768999769
0.162525504827	0.590933915893	0.999768999769
0.162601202726	0.590974260941	0.999768999769
0.162601232529	0.591014611498	0.999768999769
0.162894785404	0.591095329145	0.999768999769
0.16307720542	0.591176068843	0.999768999769
0.163156658411	0.591216446964	0.999768999769
0.163200229406	0.591297219755	0.999768999769
0.163400411606	0.591337614428	0.999768999769
0.164319783449	0.591418420333	0.999768999769
0.164371699095	0.591458831568	0.999768999769
0.164624214172	0.591580098414	0.999768999769
0.164698898792	0.591660970608	0.999768999769
0.164930015802	0.591701414998	0.999768999769
0.16542339325	0.591782320366	0.999768999769
0.165549486876	0.591822781348	0.999768999769
0.165649712086	0.591903719912	0.999768999769
0.165649741888	0.591944197497	0.999768999769
0.1666495502	0.591984680618	0.999768999769
0.166700720787	0.592025169277	0.999768999769
0.166991919279	0.592146668491	0.999768999769
0.167109519243	0.592187179312	0.999768999769
0.16784620285	0.592308745039	0.999768999769
0.167846232653	0.59234927804	0.999768999769
0.167872875929	0.592389816589	0.999768999769
0.168019890785	0.592430360687	0.999768999769
0.168455570936	0.592470910335	0.999768999769
0.168711841106	0.592552026287	0.999768999769
0.168725013733	0.592633164453	0.999768999769
0.168827712536	0.592754913374	0.999768999769
0.169123083353	0.592795507465	0.999768999769
0.169350117445	0.592836107116	0.999768999769
0.169485747814	0.592917323104	0.999768999769
0.169666528702	0.592957939444	0.999768999769
0.169674664736	0.593039188819	0.999768999769
0.169764310122	0.593120460463	0.999768999769
0.170327395201	0.593161104639	0.999768999769
0.170327425003	0.593283070596	0.999768999769
0.170778334141	0.593323737062	0.999768999769
0.170849770308	0.593364409103	0.999768999769
0.170938849449	0.593405086721	0.999768999769
0.171018242836	0.593445769916	0.999768999769
0.171391636133	0.59348645869	0.999768999769
0.171393752098	0.593527153044	0.999768999769
0.171533703804	0.593567852979	0.999768999769
0.171605378389	0.593649269597	0.999768999769
0.171628087759	0.593689986283	0.999768999769
0.171628117561	0.593730708553	0.999768999769
0.171694904566	0.593771436411	0.999768999769
0.171819061041	0.593812169857	0.999768999769
0.171822965145	0.593893653516	0.999768999769
0.171822994947	0.593934403733	0.999768999769
0.171845316887	0.593975159542	0.999768999769
0.17189514637	0.594015920944	0.999768999769
0.171930402517	0.594097460535	0.999768999769
0.171946108341	0.594179022515	0.999768999769
0.171946138144	0.594219811904	0.999768999769
0.171984046698	0.594301407484	0.999768999769
0.172086149454	0.594342213678	0.999768999769
0.17222687602	0.594423842879	0.999768999769
0.172373861074	0.594505494505	0.999768999769
0.172373890877	0.594546328731	0.999768999769
0.172527402639	0.594628014014	0.999768999769
0.172613203526	0.594668865073	0.999768999769
0.172690242529	0.594709721745	0.999768999769
0.172701746225	0.594873204591	0.999768999769
0.172737181187	0.594914089347	0.999768999769
0.172737210989	0.594995875722	0.999768999769
0.172741979361	0.595118597456	0.999768999769
0.172759771347	0.595159515952	0.999768999769
0.17276507616	0.595200440074	0.999768999769
0.17283987999	0.595282305206	0.999768999769
0.173035949469	0.595323246217	0.999768999769
0.173104166985	0.595405145137	0.999768999769
0.173150658607	0.595528035776	0.999768999769
0.173158884048	0.595569010596	0.999768999769
0.173178493977	0.595609991055	0.999768999769
0.17332482338	0.595650977154	0.999768999769
0.17338809371	0.595773969303	0.999768999769
0.173389494419	0.595897012254	0.999768999769
0.173434376717	0.595938037866	0.999768999769
0.173557907343	0.596020106039	0.999768999769
0.173578858376	0.596061148602	0.999768999769
0.173726320267	0.596143250689	0.999768999769
0.173816859722	0.596184310214	0.999768999769
0.173847258091	0.596266446235	0.999768999769
0.173924446106	0.596348604891	0.999768999769
0.173943579197	0.59638969271	0.999768999769
0.174013584852	0.596430786192	0.999768999769
0.174190700054	0.596471885336	0.999768999769
0.174299120903	0.596512990145	0.999768999769
0.174312353134	0.59655410062	0.999768999769
0.174325734377	0.596595216762	0.999768999769
0.174489080906	0.596636338572	0.999768999769
0.174558192492	0.5967185992	0.999768999769
0.174593150616	0.596759738021	0.999768999769
0.174652040005	0.596800882515	0.999768999769
0.174676179886	0.596883188526	0.999768999769
0.174814760685	0.596965517241	0.999768999769
0.174836784601	0.597006690117	0.999768999769
0.174901753664	0.597047868672	0.999768999769
0.174901783466	0.597089052907	0.999768999769
0.174910217524	0.597130242826	0.999768999769
0.174921840429	0.597253846685	0.999768999769
0.174927204847	0.597295059343	0.999768999769
0.175007849932	0.597377501725	0.999768999769
0.175118178129	0.59750120798	0.999768999769
0.175143241882	0.597542454784	0.999768999769
0.175194561481	0.597583707283	0.999768999769
0.175239294767	0.597624965479	0.999768999769
0.17523932457	0.597666229372	0.999768999769
0.175299137831	0.597707498964	0.999768999769
0.175336003304	0.597748774256	0.999768999769
0.175390154123	0.597790055249	0.999768999769
0.175414264202	0.597872634342	0.999768999769
0.175431996584	0.597913932445	0.999768999769
0.175440132618	0.597955236253	0.999768999769
