#thresholds	precision	recall
0.543256223202	0.592262435372	1.0
0.543909847736	0.592222618623	0.99939795304
0.544354200363	0.592328278323	0.99939795304
0.549881696701	0.592433975732	0.99939795304
0.550261557102	0.592539710869	0.99939795304
0.55152785778	0.592645483756	0.99939795304
0.551922082901	0.592751294412	0.99939795304
0.55212700367	0.593280914939	0.99939795304
0.553662478924	0.593386952636	0.99939795304
0.558987140656	0.593599141784	0.99939795304
0.559043765068	0.593705293276	0.99939795304
0.560508131981	0.59381148274	0.99939795304
0.567242503166	0.594023975666	0.99939795304
0.568157792091	0.597622478386	0.998795906081
0.568540275097	0.597730138714	0.998795906081
0.569031715393	0.597837837838	0.998795906081
0.570195555687	0.598376916141	0.998795906081
0.57071262598	0.598592819773	0.998795906081
0.572968959808	0.598700830025	0.998795906081
0.575453281403	0.598808879264	0.998795906081
0.57588082552	0.598916967509	0.998795906081
0.576422333717	0.599025094782	0.998795906081
0.577154278755	0.599133261105	0.998795906081
0.577581346035	0.598408104197	0.995785671282
0.578048348427	0.598624683315	0.995785671282
0.580146551132	0.598733031674	0.995785671282
0.580276310444	0.598841419261	0.995785671282
0.582242131233	0.598949846098	0.995785671282
0.582242190838	0.599058312206	0.995785671282
0.582857549191	0.599166817606	0.995785671282
0.583491027355	0.599275362319	0.995785671282
0.583720326424	0.599383946367	0.995785671282
0.584751188755	0.599492569772	0.995785671282
0.588150203228	0.607418288652	0.995785671282
0.589982092381	0.607529843893	0.995785671282
0.590270221233	0.607641440118	0.995785671282
0.590740263462	0.607753077347	0.995785671282
0.590784728527	0.607864755605	0.995785671282
0.591990113258	0.608200036771	0.995785671282
0.592141628265	0.608311879367	0.995785671282
0.59354621172	0.608535688006	0.995785671282
0.594880282879	0.608759661391	0.995785671282
0.595653712749	0.608871709921	0.995785671282
0.596102952957	0.608983799705	0.995785671282
0.596589267254	0.609095930768	0.995785671282
0.596746742725	0.609208103131	0.995785671282
0.597674608231	0.609320316817	0.995785671282
0.59815621376	0.609544868251	0.995785671282
0.599531233311	0.609657206045	0.995785671282
0.599791526794	0.609769585253	0.995785671282
0.59994572401	0.6098820059	0.995785671282
0.600174427032	0.609994468007	0.995785671282
0.601403951645	0.610106971597	0.995785671282
0.601845324039	0.610219516694	0.995785671282
0.602217972279	0.610332103321	0.995785671282
0.603297591209	0.378716744914	0.218543046358
0.604619145393	0.37911227154	0.218543046358
0.606345772743	0.379508625196	0.218543046358
0.607481479645	0.379707112971	0.218543046358
0.607489347458	0.379905808477	0.218543046358
0.607605516911	0.380104712042	0.218543046358
0.607793688774	0.380303823992	0.218543046358
0.608148813248	0.382105263158	0.218543046358
0.609816431999	0.382306477093	0.218543046358
