#thresholds	precision	recall
0.295239150524	0.565439672802	1.0
0.29723662138	0.606593406593	0.998191681736
0.301437884569	0.613333333333	0.998191681736
0.301450580359	0.614015572859	0.998191681736
0.306134939194	0.614357262104	0.998191681736
0.320565193892	0.614699331849	0.998191681736
0.326218158007	0.61504178273	0.998191681736
0.328333437443	0.615727830452	0.998191681736
0.331107109785	0.616071428571	0.998191681736
0.337366521358	0.616415410385	0.998191681736
0.33896869421	0.615986584684	0.996383363472
0.339481920004	0.616331096197	0.996383363472
0.339985728264	0.616675993285	0.996383363472
0.341095626354	0.618059450365	0.996383363472
0.341138452291	0.618406285073	0.996383363472
0.344204574823	0.618753509264	0.996383363472
0.344650089741	0.619101123596	0.996383363472
0.345294952393	0.620495495495	0.996383363472
0.348640620708	0.620845070423	0.996383363472
0.348640650511	0.620417371686	0.994575045208
0.349313467741	0.619988706945	0.992766726944
0.350685536861	0.620338983051	0.992766726944
0.352787315845	0.620689655172	0.992766726944
0.352787345648	0.621040723982	0.992766726944
0.353062450886	0.621392190153	0.992766726944
0.356735765934	0.62174405436	0.992766726944
0.361537396908	0.621315192744	0.99095840868
0.370702624321	0.621667612025	0.99095840868
0.371743559837	0.622020431328	0.99095840868
0.382824122906	0.622373651334	0.99095840868
0.386741042137	0.622727272727	0.99095840868
0.387924432755	0.623081296191	0.99095840868
0.390393942595	0.623435722412	0.99095840868
0.391990602016	0.623790552077	0.99095840868
0.392792731524	0.624145785877	0.99095840868
0.393621593714	0.624501424501	0.99095840868
0.394907712936	0.62700228833	0.99095840868
0.397271811962	0.627361190612	0.99095840868
0.399119049311	0.626934097421	0.989150090416
0.400048077106	0.627293577982	0.989150090416
0.400190085173	0.627653471027	0.989150090416
0.400190114975	0.627225732338	0.987341772152
0.400233894587	0.626797009776	0.985533453888
0.402324587107	0.627157652474	0.985533453888
0.402400493622	0.626728110599	0.983725135624
0.409142822027	0.627089337176	0.983725135624
0.419402480125	0.627450980392	0.983725135624
0.419851362705	0.627813040969	0.983725135624
0.424119710922	0.62817551963	0.983725135624
0.425646960735	0.6285384171	0.983725135624
0.425860315561	0.628901734104	0.983725135624
0.432963907719	0.629265471371	0.983725135624
0.438001185656	0.629994209612	0.983725135624
0.438061445951	0.630359212051	0.983725135624
0.439321935177	0.629930394432	0.98191681736
0.443099439144	0.630295995357	0.98191681736
