#F1_score	percentage
0.0	0.00114678899083
0.010101010101	0.00802752293578
0.020202020202	0.0126146788991
0.030303030303	0.0160550458716
0.040404040404	0.019495412844
0.0505050505051	0.0240825688073
0.0606060606061	0.0275229357798
0.0707070707071	0.0309633027523
0.0808080808081	0.0355504587156
0.0909090909091	0.0401376146789
0.10101010101	0.0435779816514
0.111111111111	0.052752293578
0.121212121212	0.0561926605505
0.131313131313	0.0607798165138
0.141414141414	0.0642201834862
0.151515151515	0.0699541284404
0.161616161616	0.0733944954128
0.171717171717	0.0779816513761
0.181818181818	0.0779816513761
0.191919191919	0.0779816513761
0.20202020202	0.0825688073394
0.212121212121	0.0883027522936
0.222222222222	0.0928899082569
0.232323232323	0.0963302752294
0.242424242424	0.102064220183
0.252525252525	0.106651376147
0.262626262626	0.11123853211
0.272727272727	0.115825688073
0.282828282828	0.119266055046
0.292929292929	0.125
0.30303030303	0.130733944954
0.313131313131	0.13876146789
0.323232323232	0.143348623853
0.333333333333	0.149082568807
0.343434343434	0.15252293578
0.353535353535	0.157110091743
0.363636363636	0.162844036697
0.373737373737	0.167431192661
0.383838383838	0.172018348624
0.393939393939	0.178899082569
0.40404040404	0.182339449541
0.414141414141	0.185779816514
0.424242424242	0.190366972477
0.434343434343	0.196100917431
0.444444444444	0.200688073394
0.454545454545	0.200688073394
0.464646464646	0.200688073394
0.474747474747	0.200688073394
0.484848484848	0.200688073394
0.494949494949	0.204128440367
0.505050505051	0.209862385321
0.515151515152	0.215596330275
0.525252525253	0.217889908257
0.535353535354	0.217889908257
0.545454545455	0.217889908257
0.555555555556	0.217889908257
0.565656565657	0.223623853211
0.575757575758	0.229357798165
0.585858585859	0.233944954128
0.59595959596	0.243119266055
0.606060606061	0.247706422018
0.616161616162	0.256880733945
0.626262626263	0.270642201835
0.636363636364	0.279816513761
0.646464646465	0.288990825688
0.656565656566	0.299311926606
0.666666666667	0.313073394495
0.676767676768	0.321100917431
0.686868686869	0.332568807339
0.69696969697	0.356651376147
0.707070707071	0.409403669725
0.717171717172	0.451834862385
0.727272727273	0.506880733945
0.737373737374	0.552752293578
0.747474747475	0.600917431193
0.757575757576	0.706422018349
0.767676767677	0.810779816514
0.777777777778	0.840596330275
0.787878787879	0.876146788991
0.79797979798	0.909403669725
0.808080808081	0.949541284404
0.818181818182	0.977064220183
0.828282828283	0.998853211009
0.838383838384	0.998853211009
0.848484848485	0.998853211009
0.858585858586	0.998853211009
0.868686868687	0.998853211009
0.878787878788	0.998853211009
0.888888888889	0.998853211009
0.89898989899	0.998853211009
0.909090909091	0.998853211009
0.919191919192	0.998853211009
0.929292929293	0.998853211009
0.939393939394	0.998853211009
0.949494949495	0.998853211009
0.959595959596	0.998853211009
0.969696969697	0.998853211009
0.979797979798	0.998853211009
0.989898989899	0.998853211009
1.0	0.998853211009
