#F1_score	percentage
0.0	0.00193423597679
0.010101010101	0.0212765957447
0.020202020202	0.0444874274662
0.030303030303	0.0657640232108
0.040404040404	0.0715667311412
0.0505050505051	0.0947775628627
0.0606060606061	0.116054158607
0.0707070707071	0.137330754352
0.0808080808081	0.160541586074
0.0909090909091	0.187620889749
0.10101010101	0.21083172147
0.111111111111	0.245647969052
0.121212121212	0.297872340426
0.131313131313	0.297872340426
0.141414141414	0.297872340426
0.151515151515	0.297872340426
0.161616161616	0.297872340426
0.171717171717	0.297872340426
0.181818181818	0.297872340426
0.191919191919	0.297872340426
0.20202020202	0.297872340426
0.212121212121	0.307543520309
0.222222222222	0.537717601547
0.232323232323	0.607350096712
0.242424242424	0.607350096712
0.252525252525	0.607350096712
0.262626262626	0.607350096712
0.272727272727	0.607350096712
0.282828282828	0.607350096712
0.292929292929	0.607350096712
0.30303030303	0.607350096712
0.313131313131	0.607350096712
0.323232323232	0.607350096712
0.333333333333	0.607350096712
0.343434343434	0.607350096712
0.353535353535	0.607350096712
0.363636363636	0.607350096712
0.373737373737	0.607350096712
0.383838383838	0.607350096712
0.393939393939	0.607350096712
0.40404040404	0.607350096712
0.414141414141	0.607350096712
0.424242424242	0.607350096712
0.434343434343	0.607350096712
0.444444444444	0.607350096712
0.454545454545	0.607350096712
0.464646464646	0.607350096712
0.474747474747	0.607350096712
0.484848484848	0.607350096712
0.494949494949	0.607350096712
0.505050505051	0.607350096712
0.515151515152	0.607350096712
0.525252525253	0.607350096712
0.535353535354	0.607350096712
0.545454545455	0.607350096712
0.555555555556	0.607350096712
0.565656565657	0.607350096712
0.575757575758	0.607350096712
0.585858585859	0.607350096712
0.59595959596	0.607350096712
0.606060606061	0.607350096712
0.616161616162	0.607350096712
0.626262626263	0.607350096712
0.636363636364	0.607350096712
0.646464646465	0.607350096712
0.656565656566	0.607350096712
0.666666666667	0.607350096712
0.676767676768	0.607350096712
0.686868686869	0.607350096712
0.69696969697	0.607350096712
0.707070707071	0.607350096712
0.717171717172	0.690522243714
0.727272727273	0.746615087041
0.737373737374	0.862669245648
0.747474747475	0.992263056093
0.757575757576	0.996131528046
0.767676767677	0.996131528046
0.777777777778	0.996131528046
0.787878787879	0.996131528046
0.79797979798	0.996131528046
0.808080808081	0.996131528046
0.818181818182	0.996131528046
0.828282828283	0.996131528046
0.838383838384	0.996131528046
0.848484848485	0.996131528046
0.858585858586	0.996131528046
0.868686868687	0.996131528046
0.878787878788	0.996131528046
0.888888888889	0.996131528046
0.89898989899	0.996131528046
0.909090909091	0.996131528046
0.919191919192	0.996131528046
0.929292929293	0.996131528046
0.939393939394	0.996131528046
0.949494949495	0.996131528046
0.959595959596	0.996131528046
0.969696969697	0.996131528046
0.979797979798	0.996131528046
0.989898989899	0.996131528046
1.0	0.996131528046
