#k	tpr	fpr
5	0.0010216591745	0.0
10	0.002043318349	0.0
15	0.0030649775235	0.0
20	0.004086636698	0.0
25	0.0051082958725	0.0
30	0.006129955047	0.0
35	0.0071516142215	0.0
40	0.008173273396	0.0
45	0.00919493257049	0.0
50	0.010216591745	0.0
55	0.0112382509195	0.0
60	0.012259910094	0.0
65	0.0132815692685	0.0
70	0.014303228443	0.0
75	0.0153248876175	0.0
80	0.016346546792	0.0
85	0.0173682059665	0.0
90	0.018389865141	0.0
95	0.0194115243155	0.0
100	0.02043318349	0.0
105	0.0214548426645	0.0
110	0.022476501839	0.0
115	0.0234981610135	0.0
120	0.024519820188	0.0
125	0.0255414793625	0.0
130	0.026563138537	0.0
135	0.0275847977115	0.0
140	0.028606456886	0.0
145	0.0296281160605	0.0
150	0.030649775235	0.0
155	0.0316714344095	0.0
160	0.032693093584	0.0
165	0.0337147527585	0.0
170	0.034736411933	0.0
175	0.0357580711075	0.0
180	0.036779730282	0.0
185	0.0378013894565	0.0
190	0.038823048631	0.0
195	0.0398447078055	0.0
200	0.04086636698	0.0
205	0.0418880261545	0.0
210	0.042909685329	0.0
215	0.0439313445035	0.0
220	0.044953003678	0.0
225	0.0459746628525	0.0
230	0.046996322027	0.0
235	0.0480179812015	0.0
240	0.049039640376	0.0
245	0.0500612995505	0.0
250	0.051082958725	0.0
255	0.0521046178995	0.0
260	0.053126277074	0.0
265	0.0541479362485	0.0
270	0.055169595423	0.0
275	0.0561912545975	0.0
280	0.057212913772	0.0
285	0.0582345729465	0.0
290	0.059256232121	0.0
295	0.0602778912955	0.0
300	0.06129955047	0.0
305	0.0623212096445	0.0
310	0.063342868819	0.0
315	0.0643645279935	0.0
320	0.065386187168	0.0
325	0.0664078463425	0.0
330	0.067429505517	0.0
335	0.0684511646915	0.0
340	0.069472823866	0.0
345	0.0704944830405	0.0
350	0.071516142215	0.0
355	0.0725378013895	0.0
360	0.073559460564	0.0
365	0.0745811197385	0.0
370	0.075602778913	0.0
375	0.0766244380875	0.0
380	0.077646097262	0.0
385	0.0786677564365	0.0
390	0.079689415611	0.0
395	0.0807110747855	0.0
400	0.08173273396	0.0
405	0.0825500612996	0.000204290091931
410	0.0831630568043	0.000612870275792
415	0.083571720474	0.00122574055158
420	0.0837760523089	0.00204290091931
425	0.0843890478136	0.00245148110317
430	0.0854107069881	0.00245148110317
435	0.0858193706579	0.00306435137896
440	0.0862280343277	0.00367722165475
445	0.0870453616673	0.00388151174668
450	0.087658357172	0.00429009193054
455	0.0880670208418	0.00490296220633
460	0.0884756845116	0.00551583248212
465	0.0886800163465	0.00633299284985
470	0.0886800163465	0.0073544433095
475	0.0890886800163	0.00796731358529
480	0.0901103391908	0.00796731358529
485	0.0905190028606	0.00858018386108
490	0.0911319983653	0.00898876404494
495	0.0921536575398	0.00898876404494
500	0.0925623212096	0.00960163432074
505	0.0933796485492	0.00980592441267
510	0.0935839803841	0.0106230847804
515	0.0939926440539	0.0112359550562
520	0.0944013077237	0.011848825332
525	0.0954229668982	0.011848825332
530	0.095831630568	0.0124616956078
535	0.0966489579076	0.0126659856997
540	0.0968532897425	0.0134831460674
545	0.097874948917	0.0134831460674
550	0.0980792807519	0.0143003064351
555	0.0988966080915	0.0145045965271
560	0.0991009399264	0.0153217568948
565	0.0995096035962	0.0159346271706
570	0.099918267266	0.0165474974464
575	0.100735594606	0.0167517875383
580	0.100939926441	0.017568947906
585	0.10175725378	0.017773237998
590	0.10216591745	0.0183861082737
595	0.102778912955	0.0187946884576
600	0.103800572129	0.0187946884576
605	0.104209235799	0.0194075587334
610	0.104617899469	0.0200204290092
615	0.105230894973	0.0204290091931
620	0.105639558643	0.0210418794688
625	0.106252554148	0.0214504596527
630	0.106456885983	0.0222676200204
635	0.106456885983	0.0232890704801
640	0.107478545157	0.0232890704801
645	0.107478545157	0.0243105209397
650	0.108500204332	0.0243105209397
655	0.108704536167	0.0251276813075
660	0.109521863506	0.0253319713994
665	0.110339190846	0.0255362614913
670	0.11136085002	0.0255362614913
675	0.11176951369	0.0261491317671
680	0.11258684103	0.026353421859
685	0.112791172865	0.0271705822268
690	0.113608500204	0.0273748723187
695	0.113812832039	0.0281920326864
700	0.114834491214	0.0281920326864
705	0.115038823049	0.0290091930541
710	0.116060482223	0.0290091930541
715	0.116264814058	0.0298263534219
720	0.116673477728	0.0304392236977
725	0.117490805067	0.0306435137896
730	0.118103800572	0.0310520939734
735	0.118512464242	0.0316649642492
740	0.119329791582	0.0318692543412
745	0.119942787086	0.032277834525
750	0.120351450756	0.0328907048008
755	0.120964446261	0.0332992849847
760	0.121373109931	0.0339121552605
765	0.121577441765	0.0347293156282
770	0.12219043727	0.0351378958121
775	0.122394769105	0.0359550561798
780	0.122803432775	0.0365679264556
785	0.123825091949	0.0365679264556
790	0.124029423784	0.0373850868233
795	0.124438087454	0.0379979570991
800	0.125051082959	0.0384065372829
805	0.125868410298	0.0386108273749
810	0.126072742133	0.0394279877426
815	0.126890069473	0.0396322778345
820	0.127298733143	0.0402451481103
825	0.127298733143	0.04126659857
830	0.128116060482	0.0414708886619
835	0.128524724152	0.0420837589377
840	0.129342051492	0.0422880490296
845	0.129546383327	0.0431052093973
850	0.130159378831	0.0435137895812
855	0.130568042501	0.044126659857
860	0.131589701676	0.044126659857
865	0.13220269718	0.0445352400409
870	0.13261136085	0.0451481103166
875	0.133224356355	0.0455566905005
880	0.13342868819	0.0463738508682
885	0.134246015529	0.0465781409602
890	0.134450347364	0.0473953013279
895	0.135267674704	0.0475995914198
