#k	tpr	fpr
5	0.00251889168766	0.000492125984252
10	0.00251889168766	0.00295275590551
15	0.00251889168766	0.00541338582677
20	0.00251889168766	0.00787401574803
25	0.00314861460957	0.00984251968504
30	0.00503778337531	0.0108267716535
35	0.00755667506297	0.0113188976378
40	0.00944584382872	0.0123031496063
45	0.0125944584383	0.0123031496063
50	0.0157430730479	0.0123031496063
55	0.0176322418136	0.0132874015748
60	0.0176322418136	0.0157480314961
65	0.0176322418136	0.0182086614173
70	0.0176322418136	0.0206692913386
75	0.0176322418136	0.0231299212598
80	0.0176322418136	0.0255905511811
85	0.0176322418136	0.0280511811024
90	0.0176322418136	0.0305118110236
95	0.0176322418136	0.0329724409449
100	0.0176322418136	0.0354330708661
105	0.0176322418136	0.0378937007874
110	0.0188916876574	0.0393700787402
115	0.0214105793451	0.0398622047244
120	0.0239294710327	0.0403543307087
125	0.0264483627204	0.0408464566929
130	0.0277078085642	0.0423228346457
135	0.0302267002519	0.0428149606299
140	0.0321158690176	0.0437992125984
145	0.0340050377834	0.0447834645669
150	0.0371536523929	0.0447834645669
155	0.0396725440806	0.0452755905512
160	0.0421914357683	0.0457677165354
165	0.044080604534	0.0467519685039
170	0.0459697732997	0.0477362204724
175	0.0478589420655	0.0487204724409
180	0.0510075566751	0.0487204724409
185	0.0541561712846	0.0487204724409
190	0.0566750629723	0.0492125984252
195	0.0598236775819	0.0492125984252
200	0.0623425692695	0.0497047244094
205	0.0654911838791	0.0497047244094
210	0.0686397984887	0.0497047244094
215	0.0717884130982	0.0497047244094
220	0.0749370277078	0.0497047244094
225	0.0780856423174	0.0497047244094
230	0.081234256927	0.0497047244094
235	0.0843828715365	0.0497047244094
240	0.0875314861461	0.0497047244094
245	0.0906801007557	0.0497047244094
250	0.0938287153652	0.0497047244094
255	0.0969773299748	0.0497047244094
260	0.100125944584	0.0497047244094
265	0.102644836272	0.0501968503937
270	0.105793450882	0.0501968503937
275	0.108942065491	0.0501968503937
280	0.112090680101	0.0501968503937
285	0.11523929471	0.0501968503937
290	0.117758186398	0.050688976378
295	0.120906801008	0.050688976378
300	0.124055415617	0.050688976378
305	0.127204030227	0.050688976378
310	0.130352644836	0.050688976378
315	0.133501259446	0.050688976378
320	0.136649874055	0.050688976378
325	0.139798488665	0.050688976378
330	0.142947103275	0.050688976378
335	0.146095717884	0.050688976378
340	0.149244332494	0.050688976378
345	0.152392947103	0.050688976378
350	0.154911838791	0.0511811023622
355	0.158060453401	0.0511811023622
360	0.16120906801	0.0511811023622
365	0.16435768262	0.0511811023622
370	0.167506297229	0.0511811023622
375	0.170654911839	0.0511811023622
380	0.173803526448	0.0511811023622
385	0.176322418136	0.0516732283465
390	0.179471032746	0.0516732283465
395	0.182619647355	0.0516732283465
400	0.185768261965	0.0516732283465
405	0.188916876574	0.0516732283465
410	0.192065491184	0.0516732283465
415	0.195214105793	0.0516732283465
420	0.198362720403	0.0516732283465
425	0.201511335013	0.0516732283465
430	0.204659949622	0.0516732283465
435	0.207808564232	0.0516732283465
440	0.210957178841	0.0516732283465
445	0.214105793451	0.0516732283465
450	0.21725440806	0.0516732283465
455	0.22040302267	0.0516732283465
460	0.22355163728	0.0516732283465
465	0.226700251889	0.0516732283465
470	0.229848866499	0.0516732283465
475	0.232997481108	0.0516732283465
480	0.236146095718	0.0516732283465
485	0.239294710327	0.0516732283465
490	0.241813602015	0.0521653543307
495	0.244962216625	0.0521653543307
500	0.248110831234	0.0521653543307
505	0.251259445844	0.0521653543307
510	0.254408060453	0.0521653543307
515	0.256926952141	0.052657480315
520	0.260075566751	0.052657480315
525	0.26322418136	0.052657480315
530	0.26637279597	0.052657480315
535	0.269521410579	0.052657480315
540	0.272670025189	0.052657480315
545	0.275818639798	0.052657480315
550	0.278337531486	0.0531496062992
555	0.281486146096	0.0531496062992
560	0.284634760705	0.0531496062992
565	0.287783375315	0.0531496062992
570	0.290931989924	0.0531496062992
575	0.294080604534	0.0531496062992
580	0.297229219144	0.0531496062992
585	0.300377833753	0.0531496062992
590	0.303526448363	0.0531496062992
595	0.306675062972	0.0531496062992
600	0.30919395466	0.0536417322835
605	0.311712846348	0.0541338582677
610	0.314231738035	0.054625984252
615	0.317380352645	0.054625984252
620	0.320528967254	0.054625984252
625	0.323047858942	0.0551181102362
