#thresholds	precision	recall
0.432064265013	0.503576072822	1.0
0.432243794203	0.503742271396	0.999354422208
0.432431578636	0.503824247356	0.999354422208
0.434363365173	0.50390625	0.999354422208
0.43586140871	0.503988279342	0.999354422208
0.436119765043	0.504070335396	0.999354422208
0.437454134226	0.504152418173	0.999354422208
0.438216000795	0.504234527687	0.999354422208
0.43959158659	0.504398826979	0.999354422208
0.441540747881	0.504481016783	0.999354422208
0.442542284727	0.504563233377	0.999354422208
0.443780601025	0.504645476773	0.999354422208
0.443891376257	0.504727746984	0.999354422208
0.444560706615	0.504810044024	0.999354422208
0.444725930691	0.504892367906	0.999354422208
0.445031613111	0.505139500734	0.999354422208
0.4481369555	0.505221932115	0.999354422208
0.450891256332	0.505386875612	0.999354422208
0.452349662781	0.505469387755	0.999354422208
0.454531848431	0.50571708592	0.999354422208
0.456112802029	0.505882352941	0.999354422208
0.457806527615	0.505965026965	0.999354422208
0.459943294525	0.506047728016	0.999354422208
0.461570858955	0.506130456106	0.999354422208
0.463757276535	0.506213211249	0.999354422208
0.464522778988	0.506295993459	0.999354422208
0.464916497469	0.506378802748	0.999354422208
0.466543525457	0.506544502618	0.999354422208
0.469594866037	0.506627393225	0.999354422208
0.472716122866	0.506710310966	0.999354422208
0.477450639009	0.506793255852	0.999354422208
0.478646218777	0.506959227116	0.999354422208
0.478758901358	0.507042253521	0.999354422208
0.479181349277	0.507208387942	0.999354422208
0.482289910316	0.507291495986	0.999354422208
0.482978254557	0.507374631268	0.999354422208
0.483165711164	0.507540983607	0.999354422208
0.484180003405	0.507624200689	0.999354422208
0.486197113991	0.507707445064	0.999354422208
0.486467808485	0.507874015748	0.999354422208
0.48733663559	0.508040695766	0.999354422208
0.496959596872	0.508207485227	0.999354422208
0.49761530757	0.508374384236	0.999354422208
0.498883247375	0.508457874856	0.999354422208
0.499091655016	0.508541392904	0.999354422208
0.499190151691	0.508624938393	0.999354422208
0.499511629343	0.508708511337	0.999354422208
0.500748634338	0.50879211175	0.999354422208
0.501254618168	0.508875739645	0.999354422208
0.50388199091	0.508959395035	0.999354422208
0.505021035671	0.509043077935	0.999354422208
0.505295872688	0.509126788357	0.999354422208
0.50852483511	0.509210526316	0.999354422208
0.513102531433	0.509294291824	0.999354422208
0.514514565468	0.509378084896	0.999354422208
0.514930903912	0.509461905545	0.999354422208
0.515992164612	0.509545753785	0.999354422208
0.516381025314	0.50962962963	0.999354422208
0.517214357853	0.509797464186	0.999354422208
