#k	tpr	fpr
5	0.0006129955047	0.000408413314274
10	0.0016346546792	0.000408413314274
15	0.0016346546792	0.00142944659996
20	0.002043318349	0.00204206657137
25	0.0028606456886	0.00224627322851
30	0.0034736411933	0.00265468654278
35	0.0042909685329	0.00285889319992
40	0.0046996322027	0.00347151317133
45	0.0051082958725	0.00408413314274
50	0.0057212913772	0.00449254645701
55	0.0063342868819	0.00490095977129
60	0.0067429505517	0.0055135797427
65	0.0077646097262	0.0055135797427
70	0.0077646097262	0.00653461302838
75	0.00837760523089	0.00694302634266
80	0.00899060073559	0.00735143965693
85	0.00960359624029	0.00775985297121
90	0.010216591745	0.00816826628548
95	0.0108295872497	0.00857667959975
100	0.0108295872497	0.00959771288544
105	0.0116469145893	0.00980191954258
110	0.0120555782591	0.010414539514
115	0.0128729055987	0.0106187461711
120	0.0132815692685	0.0112313661425
125	0.0140988966081	0.0114355727997
130	0.014303228443	0.0122523994282
135	0.0149162239477	0.0126608127425
140	0.0153248876175	0.0132734327139
145	0.0161422149571	0.013477639371
150	0.0169595422967	0.0136818460282
155	0.0173682059665	0.0142944659996
160	0.0179812014712	0.0147028793139
165	0.018389865141	0.0153154992853
170	0.0192071924806	0.0155197059424
175	0.0196158561504	0.0161323259138
180	0.0202288516551	0.0165407392281
185	0.02043318349	0.0173575658566
190	0.0212505108296	0.0175617725138
195	0.0216591744994	0.0181743924852
200	0.0220678381692	0.0187870124566
205	0.0226808336739	0.0191954257709
210	0.0234981610135	0.019399632428
215	0.0241111565182	0.0198080457423
220	0.0241111565182	0.020829079028
225	0.0243154883531	0.0216459056565
230	0.0251328156927	0.0218501123137
235	0.0253371475276	0.0226669389422
240	0.0257458111974	0.0232795589136
245	0.0267674703719	0.0232795589136
250	0.0267674703719	0.0243005921993
255	0.0277891295464	0.0243005921993
260	0.0284021250511	0.0247090055136
265	0.0290151205558	0.0251174188279
270	0.0296281160605	0.0255258321421
275	0.0302411115652	0.0259342454564
280	0.0302411115652	0.0269552787421
285	0.0312627707397	0.0269552787421
290	0.0316714344095	0.0275678987135
295	0.0324887617491	0.0277721053706
300	0.0328974254189	0.028384725342
305	0.0335104209236	0.0287931386563
310	0.0339190845934	0.0294057586277
315	0.0349407437679	0.0294057586277
320	0.0353494074377	0.0300183785991
325	0.0359624029424	0.0304267919134
330	0.0361667347773	0.031243618542
335	0.0369840621169	0.0314478251991
340	0.0371883939518	0.0322646518276
345	0.0375970576216	0.0328772717991
350	0.0384143849612	0.0330814784562
355	0.0386187167961	0.0338983050847
360	0.0394360441357	0.0341025117419
365	0.0400490396404	0.0345109250562
370	0.0406620351451	0.0349193383704
375	0.0412750306498	0.0353277516847
380	0.0418880261545	0.035736164999
385	0.0422966898243	0.0363487849704
390	0.0422966898243	0.0373698182561
395	0.0431140171639	0.0375740249132
400	0.0433183489988	0.0383908515418
405	0.0439313445035	0.038799264856
410	0.0443400081733	0.0394118848274
415	0.0451573355129	0.0396160914846
420	0.0453616673478	0.0404329181131
425	0.0461789946874	0.0406371247703
430	0.0463833265223	0.0414539513988
435	0.0472006538619	0.041658158056
440	0.0476093175317	0.0422707780274
445	0.0482223130364	0.0426791913416
450	0.0486309767062	0.043291811313
455	0.0492439722109	0.0437002246273
460	0.0494483040458	0.0445170512559
465	0.0504699632203	0.0445170512559
470	0.0506742950552	0.0453338778844
475	0.0516959542297	0.0453338778844
480	0.0519002860646	0.046150704513
485	0.0527176134042	0.0463549111701
490	0.053126277074	0.0469675311415
495	0.0537392725787	0.0473759444558
500	0.0541479362485	0.0479885644272
505	0.0547609317532	0.0483969777415
510	0.0549652635881	0.04921380437
515	0.0559869227626	0.04921380437
520	0.0561912545975	0.0500306309986
525	0.0570085819371	0.0502348376557
530	0.0574172456069	0.0508474576271
535	0.0584389047814	0.0508474576271
540	0.0586432366163	0.0516642842557
545	0.059256232121	0.0520726975699
550	0.0594605639559	0.0528895241985
555	0.0602778912955	0.0530937308556
560	0.0604822231304	0.0539105574842
565	0.0610952186351	0.0543189707984
570	0.0617082141398	0.0547273841127
575	0.0621168778096	0.0553400040841
580	0.0627298733143	0.0557484173984
585	0.063342868819	0.0561568307127
590	0.0639558643237	0.056565244027
595	0.0645688598284	0.0569736573412
600	0.0651818553331	0.0573820706555
605	0.0657948508378	0.0577904839698
610	0.0657948508378	0.0588115172555
615	0.0668165100123	0.0588115172555
620	0.0670208418472	0.059628343884
625	0.067429505517	0.0602409638554
630	0.0678381691868	0.0608535838268
635	0.0682468328566	0.0614662037982
640	0.0686554965264	0.0620788237697
645	0.0696771557009	0.0620788237697
650	0.0698814875358	0.0628956503982
655	0.0704944830405	0.0633040637125
660	0.0704944830405	0.0643250969982
665	0.0713118103801	0.0645293036553
670	0.071516142215	0.0653461302838
675	0.0723334695546	0.065550336941
680	0.0729464650593	0.0659587502553
685	0.0733551287291	0.0665713702267
690	0.0741724560687	0.0667755768838
695	0.0747854515734	0.0671839901981
700	0.0751941152432	0.0677966101695
705	0.0758071107479	0.0682050234838
710	0.0766244380875	0.0684092301409
715	0.0766244380875	0.0694302634266
720	0.077646097262	0.0694302634266
725	0.077646097262	0.0704512967123
730	0.0786677564365	0.0704512967123
735	0.0794850837761	0.0706555033694
740	0.079689415611	0.071472329998
745	0.0805067429506	0.0716765366551
750	0.0811197384553	0.0720849499694
755	0.0813240702902	0.0729017765979
760	0.0821413976298	0.0731059832551
765	0.0823457294647	0.0739228098836
770	0.0831630568043	0.0741270165407
775	0.0833673886391	0.0749438431693
780	0.0841847159787	0.0751480498264
