#k	tpr	fpr
5	0.00035360678925	0.000487032752953
10	0.00106082036775	0.000852307317667
15	0.0021216407355	0.00109582369414
20	0.002828854314	0.00146109825886
25	0.00388967468175	0.00170461463533
30	0.0049504950495	0.00194813101181
35	0.00565770862801	0.00231340557653
40	0.00742574257426	0.00231340557653
45	0.00777934936351	0.00280043832948
50	0.00848656294201	0.00316571289419
55	0.00848656294201	0.00377450383538
60	0.00884016973126	0.00426153658834
65	0.00990099009901	0.00450505296481
70	0.00990099009901	0.005113843906
75	0.0109618104668	0.00535736028248
80	0.0109618104668	0.00596615122367
85	0.011315417256	0.00645318397662
90	0.0116690240453	0.00694021672958
95	0.0120226308345	0.00742724948253
100	0.0123762376238	0.00791428223548
105	0.0130834512023	0.00827955680019
110	0.0137906647808	0.00864483136491
115	0.0144978783593	0.00901010592962
120	0.0152050919378	0.00937538049434
125	0.0162659123055	0.00961889687081
130	0.016973125884	0.00998417143553
135	0.0180339462518	0.010227687812
140	0.0187411598303	0.0105929623767
145	0.0194483734088	0.0109582369414
150	0.019801980198	0.0114452696944
155	0.0201555869873	0.0119323024473
160	0.0208628005658	0.0122975770121
165	0.0222772277228	0.0124193352003
170	0.022630834512	0.0129063679532
175	0.022630834512	0.0135151588944
180	0.0233380480905	0.0138804334592
185	0.0233380480905	0.0144892244003
190	0.0236916548798	0.0149762571533
195	0.0243988684583	0.015341531718
200	0.0251060820368	0.0157068062827
205	0.0251060820368	0.0163155972239
210	0.025459688826	0.0168026299769
215	0.025459688826	0.0174114209181
220	0.0258132956153	0.017898453671
225	0.0272277227723	0.0180202118592
230	0.0279349363508	0.018385486424
235	0.02828854314	0.0188725191769
240	0.0293493635078	0.0191160355534
245	0.0293493635078	0.0197248264946
250	0.0293493635078	0.0203336174358
255	0.0293493635078	0.020942408377
260	0.0300565770863	0.0213076829417
265	0.0300565770863	0.0219164738829
270	0.0307637906648	0.0222817484476
275	0.031117397454	0.0227687812005
280	0.031117397454	0.0233775721417
285	0.0314710042433	0.0238646048947
290	0.0318246110325	0.0243516376476
295	0.0321782178218	0.0248386704006
300	0.032531824611	0.0253257031535
305	0.032531824611	0.0259344940947
310	0.032531824611	0.0265432850359
315	0.032531824611	0.0271520759771
320	0.0332390381895	0.0275173505418
325	0.0332390381895	0.028126141483
330	0.0332390381895	0.0287349324242
335	0.033946251768	0.0291002069889
340	0.0346534653465	0.0294654815536
345	0.0350070721358	0.0299525143066
350	0.035360678925	0.0304395470595
355	0.0360678925035	0.0308048216243
360	0.0364214992928	0.0312918543772
365	0.0371287128713	0.0316571289419
370	0.0374823196605	0.0321441616949
375	0.0378359264498	0.0326311944478
380	0.0388967468175	0.0328747108243
385	0.0392503536068	0.0333617435773
390	0.039603960396	0.0338487763302
395	0.039603960396	0.0344575672714
400	0.0403111739745	0.0348228418361
405	0.041018387553	0.0351881164008
410	0.0420792079208	0.0354316327773
415	0.0434936350778	0.0355533909655
420	0.0442008486563	0.0359186655303
425	0.0449080622348	0.036283940095
430	0.0456152758133	0.0366492146597
435	0.0463224893918	0.0370144892244
440	0.0463224893918	0.0376232801656
445	0.046676096181	0.0381103129185
450	0.0477369165488	0.038353829295
455	0.0477369165488	0.0389626202362
460	0.048090523338	0.0394496529892
465	0.0484441301273	0.0399366857421
470	0.0487977369165	0.0404237184951
475	0.049504950495	0.0407889930598
480	0.0502121640736	0.0411542676245
485	0.0509193776521	0.0415195421892
490	0.0516265912306	0.0418848167539
495	0.0519801980198	0.0423718495069
500	0.0526874115983	0.0427371240716
505	0.0537482319661	0.0429806404481
510	0.0544554455446	0.0433459150128
515	0.0548090523338	0.0438329477657
520	0.0551626591231	0.0443199805187
525	0.0562234794908	0.0445634968952
530	0.0565770862801	0.0450505296481
535	0.0572842998586	0.0454158042128
540	0.0579915134371	0.0457810787775
545	0.0586987270156	0.0461463533423
550	0.0590523338048	0.0466333860952
555	0.0597595473833	0.0469986606599
560	0.0597595473833	0.0476074516011
565	0.0604667609618	0.0479727261658
570	0.0608203677511	0.0484597589188
575	0.0611739745403	0.0489467916717
580	0.0611739745403	0.0495555826129
585	0.0611739745403	0.0501643735541
590	0.0611739745403	0.0507731644953
595	0.0615275813296	0.0512601972483
600	0.0618811881188	0.0517472300012
605	0.0625884016973	0.0521125045659
610	0.0629420084866	0.0525995373189
615	0.0636492220651	0.0529648118836
620	0.0647100424328	0.0532083282601
625	0.0657708628006	0.0534518446366
630	0.0661244695898	0.0539388773895
635	0.0661244695898	0.0545476683307
640	0.0675388967468	0.0546694265189
645	0.0682461103253	0.0550347010836
650	0.0685997171146	0.0555217338366
655	0.0693069306931	0.0558870084013
660	0.0700141442716	0.056252282966
665	0.0700141442716	0.0568610739072
670	0.0707213578501	0.0572263484719
675	0.0710749646393	0.0577133812249
680	0.0714285714286	0.0582004139778
685	0.0717821782178	0.0586874467308
690	0.0728429985856	0.0589309631073
695	0.0746110325318	0.0589309631073
700	0.0753182461103	0.059296237672
705	0.0763790664781	0.0595397540485
710	0.0774398868458	0.0597832704249
715	0.0788543140028	0.0599050286132
720	0.0788543140028	0.0605138195544
725	0.0802687411598	0.0606355777426
730	0.0802687411598	0.0612443686838
735	0.0813295615276	0.0614878850603
740	0.0823903818953	0.0617314014367
745	0.0834512022631	0.0619749178132
750	0.0841584158416	0.0623401923779
755	0.0845120226308	0.0628272251309
760	0.0852192362093	0.0631924996956
765	0.0852192362093	0.0638012906368
770	0.0859264497878	0.0641665652015
775	0.0866336633663	0.0645318397662
780	0.0873408769448	0.0648971143309
