#thresholds	precision	recall
0.315697103739	0.514532243415	1.0
0.315922677517	0.518077803204	0.999117387467
0.316099524498	0.518315018315	0.999117387467
0.316419661045	0.518552450756	0.999117387467
0.316694587469	0.518790100825	0.999117387467
0.316992044449	0.519027968822	0.999117387467
0.317481905222	0.519266055046	0.999117387467
0.318388074636	0.519504359798	0.999117387467
0.319427251816	0.519742883379	0.999117387467
0.319678544998	0.519981626091	0.999117387467
0.319791793823	0.520220588235	0.999117387467
0.319791823626	0.520459770115	0.999117387467
0.320324540138	0.520699172033	0.999117387467
0.320556849241	0.520938794294	0.999117387467
0.320599734783	0.521178637201	0.999117387467
0.321392089128	0.521418701059	0.999117387467
0.322649896145	0.521899492854	0.999117387467
0.322726100683	0.522140221402	0.999117387467
0.323666453362	0.522381172127	0.999117387467
0.323856681585	0.522863741339	0.999117387467
0.324076652527	0.523105360444	0.999117387467
0.32444986701	0.523347202959	0.999117387467
0.32519942522	0.523589269195	0.999117387467
0.325213372707	0.523831559463	0.999117387467
0.325465381145	0.524074074074	0.999117387467
0.325498342514	0.525290023202	0.999117387467
0.326322734356	0.525533890436	0.999117387467
0.326782643795	0.525777984208	0.999117387467
0.327725559473	0.526266852627	0.999117387467
0.327942192554	0.526511627907	0.999117387467
0.328440964222	0.526756630991	0.999117387467
0.328470528126	0.527247321844	0.999117387467
0.32943803072	0.527493010252	0.999117387467
0.329777687788	0.527738927739	0.999117387467
0.329828590155	0.527985074627	0.999117387467
0.33016204834	0.528231451237	0.999117387467
0.330773890018	0.528724894909	0.999117387467
0.330953329802	0.529219261337	0.999117387467
0.331542104483	0.529466791394	0.999117387467
0.334691017866	0.529714553112	0.999117387467
0.334803521633	0.530210772834	0.999117387467
0.335030913353	0.53045923149	0.999117387467
0.335820138454	0.530707923113	0.999117387467
0.338147819042	0.53095684803	0.999117387467
0.338166356087	0.53120600657	0.999117387467
0.338622242212	0.531455399061	0.999117387467
0.33910548687	0.531705025834	0.999117387467
0.33917427063	0.531954887218	0.999117387467
0.341049462557	0.532204983545	0.999117387467
0.341050207615	0.532455315146	0.999117387467
0.341939210892	0.532956685499	0.999117387467
0.342224061489	0.533207724918	0.999117387467
0.342594206333	0.533710513909	0.999117387467
0.343007385731	0.533962264151	0.999117387467
0.344477415085	0.534214252006	0.999117387467
0.344717562199	0.534718941899	0.999117387467
0.345740407705	0.534971644612	0.999117387467
0.34658446908	0.535224586288	0.999117387467
0.347001641989	0.535477767266	0.999117387467
0.348702162504	0.535731187885	0.999117387467
0.349965542555	0.560794044665	0.997352162401
0.350556910038	0.561072492552	0.997352162401
0.351032376289	0.561351217089	0.997352162401
0.35191231966	0.561630218688	0.997352162401
0.352115094662	0.561909497762	0.997352162401
0.353883385658	0.562189054726	0.997352162401
0.354340046644	0.562468889995	0.997352162401
0.354498147964	0.562749003984	0.997352162401
0.355323016644	0.56302939711	0.997352162401
0.356666326523	0.563310069791	0.997352162401
0.356752455235	0.563591022444	0.997352162401
0.357530534267	0.563872255489	0.997352162401
0.357695758343	0.564435564436	0.997352162401
0.35813164711	0.564282141071	0.995586937335
0.359413713217	0.564564564565	0.995586937335
0.359970152378	0.564847270906	0.995586937335
0.360571026802	0.565130260521	0.995586937335
0.360931575298	0.565413533835	0.995586937335
0.361067652702	0.565697091274	0.995586937335
0.362957954407	0.565980933266	0.995586937335
0.363474786282	0.566265060241	0.995586937335
0.3638702631	0.566549472627	0.995586937335
0.364457249641	0.566834170854	0.995586937335
0.364533782005	0.567119155354	0.995586937335
0.364554941654	0.567404426559	0.995586937335
0.365772843361	0.567689984902	0.995586937335
0.367021530867	0.567975830816	0.995586937335
0.367021560669	0.568261964736	0.995586937335
0.367660433054	0.568548387097	0.995586937335
0.367684900761	0.568835098336	0.995586937335
0.3698566854	0.56912209889	0.995586937335
0.371137440205	0.569409389197	0.995586937335
0.371700048447	0.569696969697	0.995586937335
0.373699963093	0.569984840829	0.995586937335
0.374403953552	0.570273003033	0.995586937335
0.376091569662	0.570561456753	0.995586937335
0.377985477448	0.570850202429	0.995586937335
0.378809005022	0.571139240506	0.995586937335
0.378814160824	0.571428571429	0.995586937335
0.380775690079	0.571718195641	0.995586937335
0.38147008419	0.57200811359	0.995586937335
0.382055193186	0.572298325723	0.995586937335
0.382465988398	0.572588832487	0.995586937335
0.383800983429	0.573170731707	0.995586937335
0.385667145252	0.573462125064	0.995586937335
