#F1_score	percentage
0.0	0.00103626943005
0.010101010101	0.00725388601036
0.020202020202	0.0134715025907
0.030303030303	0.0176165803109
0.040404040404	0.020725388601
0.0505050505051	0.0279792746114
0.0606060606061	0.0331606217617
0.0707070707071	0.0362694300518
0.0808080808081	0.040414507772
0.0909090909091	0.0455958549223
0.10101010101	0.0487046632124
0.111111111111	0.0538860103627
0.121212121212	0.0580310880829
0.131313131313	0.0632124352332
0.141414141414	0.0683937823834
0.151515151515	0.0715025906736
0.161616161616	0.0766839378238
0.171717171717	0.080829015544
0.181818181818	0.0849740932642
0.191919191919	0.0911917098446
0.20202020202	0.0974093264249
0.212121212121	0.102590673575
0.222222222222	0.106735751295
0.232323232323	0.111917098446
0.242424242424	0.116062176166
0.252525252525	0.122279792746
0.262626262626	0.127461139896
0.272727272727	0.132642487047
0.282828282828	0.137823834197
0.292929292929	0.141968911917
0.30303030303	0.146113989637
0.313131313131	0.151295336788
0.323232323232	0.155440414508
0.333333333333	0.161658031088
0.343434343434	0.165803108808
0.353535353535	0.173056994819
0.363636363636	0.181347150259
0.373737373737	0.183419689119
0.383838383838	0.19067357513
0.393939393939	0.19585492228
0.40404040404	0.2
0.414141414141	0.2
0.424242424242	0.20207253886
0.434343434343	0.20829015544
0.444444444444	0.212435233161
0.454545454545	0.213471502591
0.464646464646	0.216580310881
0.474747474747	0.221761658031
0.484848484848	0.221761658031
0.494949494949	0.222797927461
0.505050505051	0.230051813472
0.515151515152	0.232124352332
0.525252525253	0.239378238342
0.535353535354	0.242487046632
0.545454545455	0.243523316062
0.555555555556	0.250777202073
0.565656565657	0.252849740933
0.575757575758	0.258031088083
0.585858585859	0.264248704663
0.59595959596	0.274611398964
0.606060606061	0.282901554404
0.616161616162	0.290155440415
0.626262626263	0.297409326425
0.636363636364	0.300518134715
0.646464646465	0.301554404145
0.656565656566	0.309844559585
0.666666666667	0.325388601036
0.676767676768	0.332642487047
0.686868686869	0.376165803109
0.69696969697	0.423834196891
0.707070707071	0.431088082902
0.717171717172	0.444559585492
0.727272727273	0.499481865285
0.737373737374	0.60207253886
0.747474747475	0.705699481865
0.757575757576	0.744041450777
0.767676767677	0.776165803109
0.777777777778	0.815544041451
0.787878787879	0.850777202073
0.79797979798	0.891191709845
0.808080808081	0.927461139896
0.818181818182	0.966839378238
0.828282828283	0.99689119171
0.838383838384	0.99689119171
0.848484848485	0.99689119171
0.858585858586	0.99689119171
0.868686868687	0.99689119171
0.878787878788	0.99689119171
0.888888888889	0.99689119171
0.89898989899	0.99689119171
0.909090909091	0.99689119171
0.919191919192	0.99689119171
0.929292929293	0.99689119171
0.939393939394	0.99689119171
0.949494949495	0.99689119171
0.959595959596	0.99689119171
0.969696969697	0.99689119171
0.979797979798	0.99689119171
0.989898989899	0.99689119171
1.0	0.99689119171
